RecordID,AerolineaCodigo,AerolineaNombre,NumeroVuelo,VueloNaturalKey,AeropuertoOrigenCodigo,AeropuertoDestinoCodigo,FechaHoraSalida,FechaHoraLlegada,DuracionMinutos,EstadoVueloCodigo,RetrasoMinutos,TipoAeronaveCodigo,ClaseCabinaCodigo,Asiento,PasajeroID,GeneroCodigo,EdadPasajero,NacionalidadCodigo,FechaHoraReserva,CanalVentaCodigo,MetodoPagoCodigo,PrecioBoleto,MonedaCodigo,PrecioUSD,EquipajeTotal,EquipajeFacturado,HashPasajero
5928,FR,RYANAIR,FR0048,5c235bfcc820aaca3977e03ca9ff4be03252790f01f6e59193dd738d02f5dba3,MEX,JFK,2025-06-10 19:07:00,2025-06-10 20:50:00,113,ON_TIME,0,A319,ECONOMY,44E,411e57f0-599d-4174-af2c-3ff96ea9222c,F,26,GT,2025-03-28 13:20:00,AEROPUERTO,TRANSFERENCIA,36.09,GTQ,4.62,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
5929,WN,SOUTHWEST,WN4539,2dc35af03f8864b7c28a3746e716a90e5cdd4210bcac504637c635cb5459b96f,HAV,GUA,2024-07-05 21:23:00,2024-07-06 02:38:00,297,ON_TIME,0,A319,ECONOMY,40C,343cc92e-6e74-41fd-ba8e-404b75429efb,F,30,PE,2024-02-04 20:00:00,APP,EFECTIVO,116.72,GTQ,14.94,0,0,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
5930,AV,AVIANCA,AV6400,d35ba71038637e3d21fe76e63af9ef6eed855781f12bcf4015e9a222ba790438,PTY,MAD,2025-07-14 19:30:00,2025-07-14 23:12:00,202,ON_TIME,0,A319,ECONOMY,32F,086bfebf-9032-4b08-a8d8-d052b1699efa,F,28,ES,2025-06-10 18:41:00,AGENCIA,PUNTOS,82.26,USD,82.26,0,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
5931,WN,SOUTHWEST,WN8059,1f609843a5c1b8aced14c2b102bdb55e96e8d2443d459bee378e4f0417577bde,BCN,SAL,2024-01-27 06:44:00,2024-01-27 08:38:00,93,ON_TIME,0,B738,BUSINESS,6D,f4239754-cb01-4655-9869-91d2183671dc,M,39,PE,2023-12-06 22:55:00,CALL_CENTER,PAYPAL,125.6,USD,125.6,1,0,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
5932,IB,IBERIA,IB9266,adaeb8b3007a626539b3a5964d941fbee75003c1fa4b7312a2e72a40cee02bfc,MAD,JFK,2025-10-17 04:38:00,2025-10-17 09:22:00,287,ON_TIME,0,B738,BUSINESS,9B,98b727d0-a9c0-4e5e-b1ec-082446f741c4,F,42,CR,2025-09-07 19:36:00,CALL_CENTER,TRANSFERENCIA,317.81,EUR,346.41,2,1,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
5933,WN,SOUTHWEST,WN5185,7bd43fcc68edd0e3d3064aa01970b0055446c4e642783af8a32fc2f497acf2f7,SAP,GUA,2024-04-17 09:47:00,2024-04-17 14:21:00,252,ON_TIME,0,E190,PREMIUM_ECONOMY,12E,d3ceb2b7-a137-4602-8408-bd32067a43a1,M,31,CU,2024-02-19 06:52:00,WEB,TRANSFERENCIA,74.06,MXN,4.3,2,1,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
5934,IB,IBERIA,IB6999,6012129a55e27f2826039b2502675adec8bf295973bae4ae0f61a109df5ea110,JFK,GUA,2025-12-15 03:34:00,2025-12-15 12:10:00,353,DELAYED,172,B739,BUSINESS,5F,b70dcc64-0e02-4ec1-a61d-40b46664f54d,X,33,PA,2025-04-10 04:26:00,WEB,TRANSFERENCIA,82.26,GTQ,10.53,1,0,c44667b427af0a5b9643d9e62cec71ac929f4f4222675908502e50bf0a4548a6
5935,AV,AVIANCA,AV1936,95bb403dc1249f5023f0e0b42b2ee75a2011e82c1e573c4cbf579ebfdd91798b,JFK,LIM,2025-02-04 23:28:00,2025-02-05 05:41:00,152,DELAYED,216,B767,ECONOMY,20C,9142cb64-0da3-4e66-80b3-00a8cf947d92,M,38,PA,2024-10-24 20:42:00,CALL_CENTER,TRANSFERENCIA,95.42,USD,95.42,1,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
5936,DL,DELTA,DL3529,e5b09967d3e30d908aebbd7f8188f3c35cd249487ce3757c507467e026f20cda,BOG,SJO,2024-01-02 23:11:00,2024-01-03 01:40:00,141,ON_TIME,0,B757,PREMIUM_ECONOMY,13F,86cf28b9-fb72-4c81-a205-d03c407f9b00,M,55,CO,2023-12-26 16:59:00,AGENCIA,PUNTOS,102.73,USD,102.73,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
5937,B6,JETBLUE,B69611,28cd0eaec980fc99c9681e27cc4bdc4bb30ac56aefa8d95b9c7d1052cd86e4df,MIA,BCN,2025-10-22 22:01:00,2025-10-23 04:52:00,289,DELAYED,119,A319,ECONOMY,33A,5b127af0-6deb-4524-ab2f-cace35439c2f,F,39,SV,2025-07-14 19:26:00,AEROPUERTO,PUNTOS,60.25,EUR,65.67,2,1,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
5938,AM,AEROMEXICO,AM1219,b63872e28ffb7663a540dec2dae41fc2db546597b6916ff2a67bed939bacddc6,PTY,HAV,2024-02-29 14:27:00,2024-02-29 19:17:00,275,ON_TIME,0,B777,ECONOMY,39E,bb0021d4-f6b2-4506-bb59-69c0fca9c017,F,29,SV,2023-11-25 03:21:00,AEROPUERTO,PUNTOS,47.76,EUR,52.06,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
5939,DL,DELTA,DL9343,27288658ca5acdb4685df61812e730b0088c571f2ceff992fa2e6ec626786413,PTY,SAP,2024-08-24 10:25:00,2024-08-24 17:15:00,409,ON_TIME,0,B777,ECONOMY,32F,1ba8a544-ec6d-4b13-9ccf-072e2e219df3,F,31,PA,2024-08-17 13:52:00,WEB,TRANSFERENCIA,73.2,USD,73.2,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5940,CM,COPA AIRLINES,CM2153,1350a09f9b76a680b5f25f10fdd955372aa1415c4e250e57ac1e48aaf1caa15a,BCN,SAP,2024-06-27 16:32:00,2024-06-27 23:14:00,391,ON_TIME,0,A319,ECONOMY,17D,27ecd70a-e27c-40ca-b578-82d622ac8952,F,37,US,2024-04-09 02:41:00,AGENCIA,TARJETA,65.48,USD,65.48,1,0,2f7bb6b9d5c21a98496012c98904c1f57213d654e932b36281763e62b196c52d
5941,FR,RYANAIR,FR5778,14b8b368c0381e598e842647cbd1feda1ebe3c3269b0e9a248a8760f1df468d5,PTY,CUN,2025-01-18 18:25:00,2025-01-18 21:36:00,188,ON_TIME,0,CRJ9,ECONOMY,29B,0daeea5e-e8e5-46d6-825c-092e5324929a,F,35,CU,2024-12-16 19:52:00,CALL_CENTER,TARJETA,72.48,MXN,4.2,1,0,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
5942,AA,AMERICAN AIRLINES,AA4380,b9491e0f5c582f2e57d134d80951cbda6693684fb75658ccfd4ea5ac805c4730,MEX,BOG,2025-02-27 10:58:00,2025-02-27 13:40:00,139,ON_TIME,0,B737,ECONOMY,27F,53eb3fb9-922f-4681-922b-8ffe9790f038,M,29,PA,2024-12-13 02:41:00,AEROPUERTO,PUNTOS,83.77,MXN,4.86,2,1,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
5943,UA,UNITED,UA7246,7708fa596331da7d763f1320d79e4e6895eea65bfbb79f81fc279cbc375d6f19,PTY,SJO,2025-06-03 07:42:00,2025-06-03 09:29:00,59,DELAYED,28,A320,ECONOMY,20C,01afe720-ada3-4007-83e1-d9a7f6510c33,F,34,PA,2025-02-25 21:09:00,WEB,PUNTOS,106.32,MXN,6.17,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5944,DL,DELTA,DL0731,cc27c61d7dfc939ea1672f42d77cabeb7524e6bef3df8691354c16919ea50c09,HAV,PTY,2024-04-30 15:34:00,2024-04-30 18:55:00,188,ON_TIME,0,CRJ9,ECONOMY,31D,868c1b6c-f0cc-4792-9e4a-89390093fc3d,M,32,CU,2024-01-20 12:00:00,CALL_CENTER,PUNTOS,72.06,USD,72.06,1,0,4771eddb3bb11d8d49ac9cb766ed4fbd4563def03ffcb8594fa32ee0ccdd6074
5945,BA,BRITISH AIRWAYS,BA6073,235a317857eed53de062ecb607a6c9f214ceefa8426b1551d722d4c9a2954329,SJO,MEX,2025-12-08 14:57:00,2025-12-08 17:52:00,151,ON_TIME,0,B738,ECONOMY,22B,2ff537ea-4645-44ef-bafd-7113e42def55,F,31,PA,2025-10-12 21:08:00,CALL_CENTER,TRANSFERENCIA,63.43,USD,63.43,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5946,B6,JETBLUE,B64428,523b05711e1c43b4a9295dc86d0f75b35b72f3866cdaad9449849dbcf6628e92,CUN,SAP,2024-05-25 06:03:00,2024-05-25 10:35:00,257,ON_TIME,0,E190,ECONOMY,16E,34475c7a-60d8-4bc2-a38f-2358aecf2550,F,29,GT,2024-02-17 16:49:00,AEROPUERTO,PUNTOS,165.82,GTQ,21.22,2,1,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
5947,UA,UNITED,UA8572,436e76def32d800e5902ce4b231eda577627582f83572ad46d047f78fd086997,BOG,BCN,2024-05-08 17:48:00,2024-05-09 00:03:00,384,ON_TIME,0,B787,ECONOMY,42A,c85f9648-db4f-4c31-ba20-0a67150f307a,M,22,CO,2024-05-05 09:05:00,CALL_CENTER,PAYPAL,73.88,USD,73.88,2,1,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
5948,BA,BRITISH AIRWAYS,BA3055,a40bf1cb4deea9e67e487fb03e80208913769b2cd8fbd231b8a62153e6b55436,PTY,BCN,2024-11-29 11:15:00,2024-11-29 14:32:00,180,DELAYED,13,A321,BUSINESS,6B,19e134e0-6180-4606-9ca8-c5b0fd34419f,F,28,SV,2024-08-07 19:40:00,APP,PUNTOS,164.34,USD,164.34,1,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
5949,LA,LATAM,LA9260,a86a32a27c0da2ae1fc1b188ca979784feb2cefc7e2a9fcc9fd01455c64a3522,HAV,MEX,2024-11-30 23:51:00,2024-12-01 02:45:00,154,ON_TIME,0,A320,ECONOMY,29C,d1cdacb3-9f18-4905-b240-75f5587384e4,M,29,PA,2024-10-17 15:28:00,WEB,EFECTIVO,89.81,EUR,97.89,1,0,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
5950,AA,AMERICAN AIRLINES,AA3083,d229dff64a036525bf173b7e5470a9bb11459d7e58e8ebdff494734a00efb975,MIA,SJO,2024-11-15 05:18:00,2024-11-15 08:06:00,150,ON_TIME,0,B777,ECONOMY,38C,674fdc38-f8e0-4fe9-8bcd-1213b79f1edf,F,11,MX,2024-08-14 20:14:00,AEROPUERTO,TRANSFERENCIA,117.1,USD,117.1,2,1,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
5951,IB,IBERIA,IB7817,b97624284abb1e93db6e23e7b58243e0f0385c5b6932d73851edfdcd18c6d8f6,HAV,BCN,2024-06-05 22:02:00,2024-06-06 02:43:00,273,ON_TIME,0,A319,ECONOMY,39A,972b0e31-799c-4340-b53c-1ea0bb3ff540,F,42,PA,2024-06-03 18:07:00,AGENCIA,PAYPAL,52.72,USD,52.72,2,1,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5952,UA,UNITED,UA6374,8f0faaad8feed7ca7724a6a5f5e949322047efc810228a63a26c248ef78bbe27,LIM,BCN,2025-11-15 08:38:00,2025-11-15 13:55:00,294,ON_TIME,0,B737,ECONOMY,22C,9142e951-49fc-47bb-b4ec-e2544ebac3ad,F,4,PE,2025-10-01 20:58:00,WEB,PAYPAL,57.86,USD,57.86,2,1,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
5953,BA,BRITISH AIRWAYS,BA1522,6fa9a17c1b078a64ce51e69cef48d7abfcf0ed4d8a30fd4e03602c0dd88eaec5,JFK,SAP,2024-08-17 03:22:00,2024-08-17 08:51:00,333,ON_TIME,0,A320,ECONOMY,22D,33b7a662-9f99-41d3-852d-6777c42843ce,F,30,MX,2024-07-25 03:25:00,AEROPUERTO,TARJETA,200.96,USD,200.96,1,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
5954,DL,DELTA,DL1430,fa8ef347bf0a21e8cda1d6cc2bd6df3365a3cf751e64a76aedabcff04bec1a0b,SAL,HAV,2024-11-06 07:25:00,2024-11-06 14:16:00,413,ON_TIME,0,A321,ECONOMY,33C,c57b98d2-7677-4e7c-80ed-39528ed11e99,F,41,PA,2024-09-15 09:43:00,CALL_CENTER,TARJETA,43.26,GTQ,5.54,1,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5955,DL,DELTA,DL0623,b096ebc9619e7ff3da42860a47a501c04f1f9136c684b148388910d162b32b5f,SAP,SAL,2024-06-01 22:15:00,2024-06-02 05:00:00,403,ON_TIME,0,B787,ECONOMY,24A,00edd16e-9bb7-4c9b-9d74-a453e37a7321,M,25,PE,2024-04-03 04:45:00,AGENCIA,TRANSFERENCIA,79.95,USD,79.95,1,0,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
5956,BA,BRITISH AIRWAYS,BA4570,78127abe21c83dd2640edaf6e97d82a44ce3a79ff4e16690f411b16bb1777079,GUA,CUN,2024-07-04 08:18:00,2024-07-04 15:30:00,419,ON_TIME,0,E190,ECONOMY,16A,c429543b-c53d-4b87-90d4-dfca4c9b04be,M,37,PA,2024-04-11 00:13:00,AEROPUERTO,TRANSFERENCIA,51.41,USD,51.41,2,1,9b204fc09d793d4d94ecb9d1eb75d6d911ab3a38cd35fb911cac37eb7182ca52
5957,AV,AVIANCA,AV3857,49114b3bafd9ae77f5bac1fe4e15120f7221b2695b99c6900c5f3bf53dd77141,BCN,MEX,2024-11-17 22:40:00,,,CANCELLED,,B737,PREMIUM_ECONOMY,,00ae8a54-2e53-418d-952a-ea8a6b232285,F,32,GT,2024-10-29 03:54:00,AEROPUERTO,PUNTOS,85.54,USD,85.54,1,0,372a21a86688e869b7e5b9d41546a2dbc58c29c25ee597b427e9274f60002538
5958,DL,DELTA,DL8961,2d56abbef1d0c5fadbc622b35b0b0314f68ed065cc33caf7a2292a75f79f2865,SAP,SAL,2025-01-25 07:56:00,2025-01-25 14:56:00,397,ON_TIME,0,A320,ECONOMY,37E,faf6a99b-2c02-49a3-92b8-4411401e1ee1,F,19,PA,2025-01-08 14:58:00,APP,PAYPAL,89.2,USD,89.2,0,0,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5959,AM,AEROMEXICO,AM9919,7d998967e1296f0106a19084f1423cb88b7c6325e8a9bada599336a173ccf03e,JFK,SAP,2025-04-15 17:31:00,2025-04-15 20:53:00,190,ON_TIME,0,B777,FIRST,1B,bf7aee30-930a-417a-a44b-af621e635227,F,44,HN,2025-01-23 02:14:00,AEROPUERTO,TARJETA,415.45,MXN,24.1,0,0,5543c59f428079cfe03d44de9b519b92d3c88f4b3f1652a56c1b9bac45d44eb7
5960,B6,JETBLUE,B62323,149f9069607cf7888c2e468ea789c42e9863a88043c5defa01946d1c413eebe1,JFK,BOG,2024-12-25 13:42:00,2024-12-25 18:19:00,174,DELAYED,101,B757,FIRST,1B,4526dd04-5b9b-436e-8d30-d7a5ad3f9849,M,41,US,2024-07-09 13:33:00,AEROPUERTO,PAYPAL,260.07,USD,260.07,1,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
5961,BA,BRITISH AIRWAYS,BA7977,af92764321a21749f2575bcef72f4da217a92781cb731b85e6ebe521b28f6c90,SAL,LAX,2025-05-24 17:09:00,2025-05-24 19:03:00,110,DIVERTED,0,B739,ECONOMY,24D,75f147d2-0e29-44ef-bc96-13ba47897d4f,F,43,MX,2025-02-20 16:00:00,APP,EFECTIVO,90.76,GTQ,11.62,0,0,859eb508bc50eff0ecd8187d18ffd054a3200c408047b3329a8f9a319e13acee
5962,DL,DELTA,DL8816,93ad44bfedeb1712b1da7c02535d7c2992ea782626d1f206ca2d35fe4fa75f10,LIM,SAL,2024-05-05 14:55:00,2024-05-05 22:53:00,369,DELAYED,118,E190,ECONOMY,33B,f13142dc-fa07-48ad-9a5a-efc5741a5591,F,35,SV,2024-03-04 10:50:00,WEB,EFECTIVO,65.75,USD,65.75,2,1,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
5963,BA,BRITISH AIRWAYS,BA0975,eb237b5423c9bf5ebc396b9fa9f1e8697545b331b8641e5f141166546b9f3ea9,SJO,PTY,2025-03-19 21:47:00,,,CANCELLED,,B737,ECONOMY,,3d50eb86-8422-4f81-8336-ebcf8ff663ae,F,27,ZZ,2025-01-22 07:15:00,AGENCIA,PUNTOS,83.58,USD,83.58,2,1,e5190da5e2f4207f67368ee6352663a1c6ffcd19388174724e3cc4497fe8d455
5964,LA,LATAM,LA3068,f3a15d92e91b21f5039f2814cdbd1cab84b57ab0674d423aeb1278bc7c1b05a2,PTY,SAP,2024-12-05 09:31:00,2024-12-05 13:14:00,221,ON_TIME,0,A319,PREMIUM_ECONOMY,13B,63930819-fb02-4f39-968c-2efa7cb51146,M,,CR,2024-07-10 19:53:00,AGENCIA,TRANSFERENCIA,122.19,GTQ,15.64,2,1,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
5965,B6,JETBLUE,B68856,f047abddf5bba1fafb623da0e6cd8061166ddf2c604600534ca9bf8d11cfaf14,BOG,MAD,2024-05-24 10:16:00,2024-05-24 12:21:00,126,ON_TIME,0,A319,PREMIUM_ECONOMY,11C,081a5026-f6f7-4f00-937e-1e49cda02ebe,M,26,CO,2024-04-11 10:31:00,APP,TRANSFERENCIA,82.17,USD,82.17,1,0,1957692af881d16b487be85f68869bdef8c53aa563aeb3821ab44e98e9bae0d1
5966,AA,AMERICAN AIRLINES,AA1464,6bbcfca39acadf3cdd31709f3c4423b4ef334e519d6f5ee78d262e2f099a8975,CUN,LIM,2024-11-14 10:08:00,2024-11-14 19:26:00,315,DELAYED,234,B767,ECONOMY,38A,e2a906aa-c9f5-4a49-a663-009fc2484d00,M,27,SV,2024-07-24 01:57:00,WEB,PAYPAL,174.52,USD,174.52,0,0,ac6f1111fcfd59a660556e6ebba881230e66ee9b787544633b56da3d29614e0a
5967,BA,BRITISH AIRWAYS,BA2606,576335913ab6519a23950fc796dd1fd1d51dbba38b20442510af065ff7dca5ca,LAX,JFK,2025-09-19 12:29:00,,,CANCELLED,,B777,ECONOMY,,34ef6140-081d-4a81-8435-f78a9c0af50b,M,28,CR,2025-07-01 16:59:00,AEROPUERTO,PUNTOS,111.88,MXN,6.49,1,0,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
5968,B6,JETBLUE,B60204,ead3e752a6de2c25a6a27b9f54d79262ebe00348158ea53dc6aa024c6d018111,PTY,SAP,2024-11-29 05:02:00,2024-11-29 10:24:00,302,ON_TIME,0,A320,ECONOMY,17E,83e6c618-c481-4279-98a1-d916bb0499b0,F,29,CR,2024-11-17 17:00:00,APP,PAYPAL,89.25,USD,89.25,1,0,117c07e19e28f9cbfb5c795b9bed1d475d869f15486990776b946b91b7babeea
5969,IB,IBERIA,IB7907,134e6247bf7c96eceb65695d62e0a3379cee6eb42e48bc927bc2425e11d7ad35,MIA,BCN,2025-07-30 14:11:00,2025-07-30 19:29:00,306,ON_TIME,0,B777,ECONOMY,40A,0c046f9a-ddf0-48a4-a9f1-0499e01f3d9d,M,44,HN,2025-05-02 04:34:00,AGENCIA,PAYPAL,66.68,USD,66.68,1,0,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
5970,DL,DELTA,DL7537,87cf2660c21fca4b8cb0fbab218d9ac00132e3e63b68a198e45559d2658dd0a5,MEX,CUN,2024-10-26 04:24:00,2024-10-26 06:18:00,105,ON_TIME,0,B739,ECONOMY,30A,6490fca3-9c54-44c3-92b0-0ffb902dbeeb,M,25,MX,2024-08-15 08:04:00,WEB,TRANSFERENCIA,145.56,USD,145.56,1,0,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
5971,AV,AVIANCA,AV8704,ecb8b30a9aea1ec2eaa3c89e9801cd7e810270148cfd386a33037bc1c3922ba4,SJO,GUA,2024-09-24 02:13:00,2024-09-24 04:54:00,170,ON_TIME,0,B739,ECONOMY,39F,49fae7b4-b246-470b-9cf3-1a542bbfdb76,M,46,ZZ,2024-06-26 02:43:00,AEROPUERTO,EFECTIVO,107.42,EUR,117.09,0,0,6aca951a8a623808b07d67975452c6e83e52f3de85fdf5f21271252209103216
5972,IB,IBERIA,IB3195,2d0475bf8dffbf242c42de8ef779efaf70b36681896349d29db2ef991d8851a0,SJO,PTY,2025-09-08 19:39:00,2025-09-09 03:19:00,335,DELAYED,115,B738,ECONOMY,38B,12581ce0-4cc9-4ea1-83c9-2700aa63857c,F,44,PA,2025-07-17 07:53:00,WEB,EFECTIVO,95.66,USD,95.66,3,2,d28168c4a108b1ccd1b24caae8806f01696c2464b4d640b7bc083b75ccae06d9
5973,FR,RYANAIR,FR3772,df599024d8c0f285f91c528644eccd7a7b7de57c0094a7e5262005a6da44236b,MIA,MEX,2024-06-25 01:21:00,2024-06-25 06:55:00,326,ON_TIME,0,B767,ECONOMY,39C,808744e0-d8fc-40b7-b003-15e0ab891a81,M,60,CR,2024-02-28 10:24:00,WEB,TRANSFERENCIA,82.71,USD,82.71,3,2,e6c990813e302ad58485a3c9abbea9879e5ee8e8e0bb8b5d157e802d52b37ade
5974,IB,IBERIA,IB8838,7ce6cd7208f4d5fea370833df93eb7c6fc6f12a62377c4409bc3826b1218779d,SAP,JFK,2025-06-21 04:06:00,2025-06-21 10:16:00,307,DELAYED,51,A321,ECONOMY,37E,cb8ef07d-3031-4d41-ae47-877bdcabbd72,M,41,MX,2025-02-04 23:38:00,APP,PUNTOS,49.02,USD,49.02,2,1,dae46364c225a89d50cde4f86a2e21e766a1518df1bfea5f1687be286a865fc8
5975,AM,AEROMEXICO,AM9558,bcb8cf342e1db2dca1f6699fea1f58fbaf7573e60299db4cf7ea4faa5ecbe62e,LAX,HAV,2024-09-10 14:05:00,2024-09-10 17:13:00,68,DELAYED,119,E190,ECONOMY,21B,8f11715b-c6d4-4d20-a916-3e2f9c83d2c7,F,23,PE,2024-04-09 13:02:00,AGENCIA,PUNTOS,53.5,MXN,3.1,1,0,5f5c32ab303bd7c6f93620d277208b2983727851bbc1fb806ec2f15d5ff0eb7d
5976,LA,LATAM,LA9491,56fb23543f3bd95be750f5d995d04fbe053472e997a8f5cebb339d0744eac8f0,PTY,SJO,2024-02-27 16:49:00,2024-02-28 01:26:00,377,DELAYED,123,B738,BUSINESS,8F,fa091145-3fb2-45f5-8869-d7ae8f2d92b7,M,50,US,2024-02-21 09:45:00,AEROPUERTO,TRANSFERENCIA,73.35,USD,73.35,1,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
5977,AA,AMERICAN AIRLINES,AA4136,c4acb370903c71511198dcc16028ff60b8d4c2a95e39c40b8cb8e74a6a443d05,JFK,MAD,2025-08-27 17:50:00,2025-08-28 00:14:00,388,ON_TIME,0,B777,PREMIUM_ECONOMY,11E,b140f8a9-7579-44f9-8c61-0b52109379f1,F,28,ES,2025-06-20 08:14:00,CALL_CENTER,PUNTOS,38.57,MXN,2.24,1,0,76aeb4d8b20566a0e39d3d9637f70d0d3e769dd8ab999dde9529faa5fc2d21b2
5978,IB,IBERIA,IB0788,5d83161f78499c3c04405493b1f4545b6b936324b23ca83527bde124e2d5cbfe,GUA,BOG,2024-02-21 06:10:00,2024-02-21 10:20:00,56,DELAYED,170,A320,ECONOMY,45B,d5445133-9e5d-44c8-8020-a691df2dd639,X,23,CU,2023-11-08 19:49:00,WEB,PUNTOS,68.59,USD,68.59,1,0,af782afc5706d7db9a31db613175599e2e737fccbdc235404acc3a7c9e872781
5979,CM,COPA AIRLINES,CM7339,9e53d9e04a2dbce821e4b235fc7f35bdd6a346491b2f3eba9e8ddb44dcba84b3,BOG,LAX,2025-09-24 19:04:00,2025-09-25 01:38:00,340,DELAYED,55,A321,ECONOMY,29D,b04874e7-b092-4c98-acdb-70d191ae7526,F,52,CO,2025-05-28 20:44:00,AEROPUERTO,PUNTOS,93.58,USD,93.58,0,0,4f206a7c2b5d26cbf1f6bf148bdd0e4f69558ca42ae217e3ad9c94f9602dcd4b
5980,DL,DELTA,DL2346,79413ed74cc7e6414f1096047fe9ce27d31fa2634dc78332c9ce18ebacaed268,SJO,LIM,2024-12-07 22:42:00,2024-12-08 03:47:00,314,ON_TIME,0,B737,BUSINESS,7B,a84d72f0-fa52-406c-9ba6-ff6f18b351d8,F,23,SV,2024-08-22 20:52:00,AEROPUERTO,TARJETA,260.22,GTQ,33.31,0,0,f7b99460ed2a18f5539670d189abe0ccf9f7709039e516860c7d8f9f66801b08
5981,AA,AMERICAN AIRLINES,AA4150,c940e35f11a67aed1db8b0e0680a077f58ffeb80e78d7ae0500b4470bb044098,SAL,MEX,2025-12-11 10:35:00,,,CANCELLED,,A321,ECONOMY,,00777df7-bf2a-4d4a-b784-9e94bcb0c6cf,F,34,CU,2025-09-05 18:32:00,APP,TARJETA,82.53,MXN,4.79,2,1,b59d70caf06a8ec06fed0355c12c5c167a7d452b75bc2771969d5e08132518bd
5982,UA,UNITED,UA5966,af2523b3b090c9eaceb8aa5918176eb8b89827bc669d6b079894d23c8cf1f120,MAD,JFK,2024-09-09 18:13:00,,,CANCELLED,,A319,ECONOMY,,97c7e1b7-019e-470e-9664-94096c3f8ee1,M,18,PE,2024-05-14 14:05:00,AEROPUERTO,TRANSFERENCIA,57.6,USD,57.6,0,0,b08d641bfc5f2e867b2bd81c6fe358738601a6a80b66880431fe6dc2a6ea27d0
5983,UA,UNITED,UA6870,cf2b98d9badf99c7bd4a4ba9b62d05831887f8767085d0ead83466ec18d081dd,LAX,LIM,2025-08-13 08:05:00,2025-08-13 13:55:00,341,ON_TIME,0,B787,ECONOMY,37C,25142834-ecb9-49f9-b6f8-46c0563f08d0,M,23,US,2025-07-14 02:38:00,CALL_CENTER,TRANSFERENCIA,82.79,USD,82.79,0,0,610239f6883006ec7ab8fff7b07eb6661c867ea379e46ff524aad2af2db7c6a5
5984,DL,DELTA,DL2439,a93fc40ad125ac4f7eee572dc28bbc09c6acbcd2f1743234627578796e3160d8,LAX,MEX,2024-02-26 18:43:00,2024-02-26 20:18:00,77,ON_TIME,0,B739,ECONOMY,20E,175adef9-f458-4fd3-be00-64a9334caae5,M,35,HN,2024-02-23 19:37:00,WEB,TARJETA,139.83,USD,139.83,3,2,fac54738587acf45b1c5251e5dcd54a73338c15730ea32eda723dd57da3908c6
